id,type,title,channel_or_publisher,url,published,discovered,status,priority,domains,notes
yt-EQWsDA8D-54,video,"Book Cover Design Challenge – Final Critique, Young Guns 2 Ep. 10",@thefutur,https://www.youtube.com/watch?v=EQWsDA8D-54,2019-07-23,2026-07-14,L2,2,design-craft,"Young Guns S2 Ep10 book-cover FINAL critique (Chris critic); NEW beyond Ep8/9: 'read it like an idiot', one-word-essence, leave-clues/legible-patterns, neg-space-rewards (Absolut/Beauty-Beast rose), contrast-to-survive-shelf, use-physical-book-form-as-concept, graphic-power-vs-conceptual; students=context (L3-candidate)"
yt-KcnslNdyFI0,video,"Designing A Beautiful Beer Can – Building A Brand, Ep. 9",@thefutur,https://www.youtube.com/watch?v=KcnslNdyFI0,2019-07-17,2026-07-14,L2,2,design-craft;branding,"NOT CHRIS — Building A Brand Ep9 beer can (Ben Burns, Matthew Encina, intern Jun; clients Josh/Kristen); do-not-train; BLIND-process context (packaging-as-sales, QA 'check 3x', show-bad-to-know-good); not L3"
yt-fAkRgRHRRms,video,How To Get A Promotion,@thefutur,https://www.youtube.com/watch?v=fAkRgRHRRms,2019-07-16,2026-07-14,L2,2,business;mindset;sales-clients,"How To Get A Promotion — Chris coaches own Futur team (Ricky+team=context); promotability model: do-homework/educated-guesses, self-directed, alignment-gates-self-direction, anticipate-steps=value, bottom-up-management; L3-candidate"
yt-8FMb2DETdgw,video,"Top 4 Webflow Tips – Building A Brand, Website Tutorial",@thefutur,https://www.youtube.com/watch?v=8FMb2DETdgw,2019-07-11,2026-07-14,L2,2,design-craft;content-strategy,NOT CHRIS — Building A Brand Webflow tutorial (unnamed Blind/Futur team member); do-not-train-persona; org-context: Futur adopted Webflow ~2019; not L3
yt-LZtM7wyqe7w,video,"Building A Client Website From Scratch – Building A Brand, Episode 8",@thefutur,https://www.youtube.com/watch?v=LZtM7wyqe7w,2019-07-10,2026-07-14,L2,1,design-craft;branding;business,"NOT CHRIS — Building A Brand Ep8 website build (Ben Burns, Matthew Encina, intern Ji-eun/Jun; clients Josh/Kristen); do-not-train; P1 on views only (~429k); BLIND context: 5-phase web process, no in-house devs 2019, Webflow adoption story (3-day intern build), client-maintainability as deliverable standard; not L3"
yt-SMri3o96ppI,video,Respect The Hustle — Motivation Video For Creatives,@thefutur,https://www.youtube.com/watch?v=SMri3o96ppI,2019-07-04,2026-07-14,L2,2,mindset,"produced motivation spoken-word montage; uncredited narrator, attribution:uncertain — do-not-train-persona; persistence/resilience theme; not L3"
yt-pYzRq3fvuDQ,video,When Clients Change Their Mind – Building A Brand Ep. 7,@thefutur,https://www.youtube.com/watch?v=pYzRq3fvuDQ,2019-07-03,2026-07-14,L2,1,sales-clients;branding;business,Building A Brand Ep7; Chris cold-open only; 1 quote; mostly team context
yt-2HY_vl9a6JA,video,Book Cover Design Concepts – Critique Young Guns S.2 Ep. 9,@thefutur,https://www.youtube.com/watch?v=2HY_vl9a6JA,2019-07-01,2026-07-14,L2,2,design-craft;mindset,"Young Guns S2 Ep9 book-cover critique (Chris sole critic); semiotics A+B=C/1+1=3, find-idea-first, layered-reads, cover-is-the-hero, ideas-from-true-understanding 'your truth', free-yourself-of-physical-reality, hand-crafted-humanity, Olly-Moss/Magritte influences, 'no pressure no diamonds', 'best designers are self-taught'; students=context (L3-candidate)"
yt-A24V7CUWe4M,video,"Logo Design Process with a Client – Building A Brand, Ep 6",@thefutur,https://www.youtube.com/watch?v=A24V7CUWe4M,2019-06-27,2026-07-14,L2,1,sales-clients;branding;design-craft,Building A Brand Ep6; Chris off-camera (attribution uncertain); 0 clean quotes; context
yt-MITy9UGnKt8,video,Book Cover Design Challenge – Young Guns Season 2 Episode 8,@thefutur,https://www.youtube.com/watch?v=MITy9UGnKt8,2019-06-24,2026-07-14,L2,2,design-craft;branding,"Young Guns S2 Ep8 book-cover challenge (Chris frames+judges); 4-criterion rubric (concept/aha/image-within-image > theme > shelf-presence > cohesion), design's-job=draw-curiosity, reduce-to-core-conflict, study-framework-not-execution, communicator-of-truth; students=context (L3-candidate)"
yt-54o73NXCfTk,video,"A Better Way to Present to Clients – Building A Brand, Ep. 5",@thefutur,https://www.youtube.com/watch?v=54o73NXCfTk,2019-06-19,2026-07-14,L2,2,sales-clients;design-craft;branding,"NOT CHRIS — 'Building A Brand' doc Ep5 (Blind rebrand Hamilton Family Brewery; Ben+Matthew present, clients Josh/Kristen); style-scapes as conversation-starters (echoes Chris teaching but spoken by employees=context); do-not-train; not L3"
yt-YIz774Gjo1E,video,Product Management - What is PM and How to Start?,@thefutur,https://www.youtube.com/watch?v=YIz774Gjo1E,2019-06-18,2026-07-14,L2,2,business;content-strategy,"NOT CHRIS — Futur PM series (hosts Matthew+Sina, guest Justin Zaccardi/Tonal); do-not-train-persona (Futur context); PM role/MVP/jobs-to-be-done; not L3"
yt-ybaom7OVtIw,video,3 Ways to Reclaim your Creativity and Productivity,@thefutur,https://www.youtube.com/watch?v=ybaom7OVtIw,2019-06-14,2026-07-14,L2,2,mindset;content-strategy,NOT CHRIS — Matthew Encina (Adobe 99U recap: focus-sprints/better-brainstorms/beautiful-boredom); do-not-train-persona (Futur context); not L3
yt-48x0psjq6Uk,video,"How to Narrow Down Your Design Ideas – Building A Brand, Ep. 4",@thefutur,https://www.youtube.com/watch?v=48x0psjq6Uk,2019-06-12,2026-07-14,L2,1,design-craft;branding;business,Building A Brand Ep4; Chris brief at end; 5 quotes; mostly team context
yt-eQo2UPIRxZo,video,"Improvement, Accountability, & Focus – Coaching Young Guns Season 2 Episode 7",@thefutur,https://www.youtube.com/watch?v=eQo2UPIRxZo,2019-06-10,2026-07-14,L2,2,mindset;business;pricing,"Young Guns S2 accountability coaching (Ricky co-host=context); 'just to the ___' small-steps, SMART-brief+roll-a-die, memento-mori 'you think you have time', remote-client depth>proximity, royalty pricing ($5k+2%); BIG BIO: 47yo/company-23yrs, 4-seasons UFC Ultimate Fighter, 3 Stacy Peralta films, first Quiksilver, lost father-in-law; students=context (L3-candidate)"
yt-yG6wbR03bLs,video,"Working on a Design Team – Building A Brand, Ep. 3",@thefutur,https://www.youtube.com/watch?v=yG6wbR03bLs,2019-06-05,2026-07-14,L2,1,business;branding;design-craft,Building A Brand Ep3 (team-led); Chris absent; 0 quotes; context
yt-2ju9b4SgvoQ,video,Build Your Audience and Connect with Them – w/ Melinda Livsey Ep. 19,@thefutur,https://www.youtube.com/watch?v=2ju9b4SgvoQ,2019-06-04,2026-07-14,L2,2,content-strategy;mindset,"w/ Melinda; 3-learning-styles (high-level/story/kinesthetic) + teach-while-you-learn-not-what-you-know, belief-precedes-results, heart-broken-or-mind-opened, compelling-event, innovation-vs-iteration, hold-strong-beliefs-loosely; Melinda=context (L3-candidate)"
yt-tS7fF7NKoRQ,video,Package Design Critique Part 2 - Young Guns Episode 6,@thefutur,https://www.youtube.com/watch?v=tS7fF7NKoRQ,2019-06-03,2026-07-14,L2,2,design-craft;branding;business,"Young Guns S2 Ep6 package critique 2 (Chris sole critic; Encina brief; Melinda absent); NEW beyond Ep5: typography optics (horizontals-thinner/no-stretch/ragged-not-rivers), mockup-discipline, appetite-appeal, brand-heritage-leverage (est.1912), cliche-ok-if-communicates; students=context (L3-candidate)"
yt-fZD-IFlKb68,video,"Building A Brand – Defining The Customer, Episode 2",@thefutur,https://www.youtube.com/watch?v=fZD-IFlKb68,2019-05-29,2026-07-14,L2,1,branding;business,Building A Brand Ep2 (team-led); Chris absent; 0 quotes; context
yt-N3hHRYhQRwo,video,Designers Ask How To Start on Youtube — w/ Melinda Livsey and Rahul,@thefutur,https://www.youtube.com/watch?v=N3hHRYhQRwo,2019-05-28,2026-07-14,L2,2,content-strategy;branding;mindset,"How To Start on YouTube panel (Chris ~70-80%; Melinda + Raoul=context); YouTube-launch playbook: length 4-9min, front-load, personality>information, be-polarizing, format-archetypes, mimic-creators (muscle-memory), expectation-management ('first 10 terrible'); L3-candidate"
yt-vomjcfFKHoE,video,Package Design Critique Part 1 - Young Guns Episode 5,@thefutur,https://www.youtube.com/watch?v=vomjcfFKHoE,2019-05-27,2026-07-14,L2,2,design-craft;branding;business,"Young Guns S2 Ep5 package critique (Chris sole critic; Melinda absent); 5-criteria packaging rubric, observe-without-judgment, 3-sources-of-contrast, repositioning=margin-leverage, don't-hide-the-brand, materials/finishes shelf-billboard, packaging-as-rocket-ship (Brian Collins), cultural-authenticity; students=context (L3-candidate)"
yt-mxgOY2Ms-YI,video,"Starting The Branding Process – Building A Brand, Episode 1",@thefutur,https://www.youtube.com/watch?v=mxgOY2Ms-YI,2019-05-22,2026-07-14,L2,1,branding;business;sales-clients,Building A Brand Ep1 (Blind team-led); Chris absent; 0 quotes; context. Client: Hamilton Family Brewery
yt-7xpuDBMLFs0,video,How To Charge More?,@thefutur,https://www.youtube.com/watch?v=7xpuDBMLFs0,2019-05-15,2026-07-14,L2,2,pricing;sales-clients;mindset,"How To Charge More coaching; NEW: charging gated by self-worth (not market ceiling), education≠worth (Danny Yount/Doyald Young self-taught), objection-by-inversion ('what IS valuable?'), systemize-the-objection-away (24h-guarantee); coachee=context; not L3 (mostly restatement)"
yt-fmaiTM-sCW0,video,Packaging Design Challenge – Young Guns Season 2 Episode 4,@thefutur,https://www.youtube.com/watch?v=fmaiTM-sCW0,2019-05-13,2026-07-14,L2,2,design-craft;branding,"Young Guns S2 Ep4 packaging challenge (Chris framing ~25-30%); packaging judging-criteria, perception-of-value exercise, buyer×brand-attribute-overlap 'sweet spot', values-alignment (Sinek); uncoached-baseline teaching-method; students=context (L3-candidate)"
yt-2sqUDzorHLU,video,Why I Don't Have A Business Partner Anymore,@thefutur,https://www.youtube.com/watch?v=2sqUDzorHLU,2019-05-07,2026-07-14,L2,2,business;mindset,"Why I Don't Have A Business Partner Anymore (Chris; Brendan-Shanley audience-Q=context); BIOGRAPHY: THREE attempted partnerships all FAILED — attributes to his personality (4x-output-breeds-resentment, big-fast-vision + loose-tactics = 'whiplash', impatience-with-being-slowed); reframe 'wanting a partner = a HOLE inside you' (a skill to learn yourself; Shel Silverstein missing-piece); partnership-PRENUP (agree who-gets-what upfront); spouse = de-facto 3rd-partner; equal-financial-commitment; separates-personal-from-professional; ⚠️ reconcile 'three partnerships' vs Blind co-founding record; L3-candidate"
yt-kY7i_JYNQ3Y,video,These Designers Need HELP – Coaching Young Guns Season 2 Episode 3,@thefutur,https://www.youtube.com/watch?v=kY7i_JYNQ3Y,2019-05-06,2026-07-14,L2,2,pricing;sales-clients;mindset;design-craft,"Young Guns S2 coaching (Chris sole coach; Ricky Lin co-host=context); double-don't-inch pricing, master-copy exercise, listen-to-understand/human-tape-recorder, make-3-projects-sing, $3k-logo sales role-play; BIO: dot-com-bust layoffs; students=context (L3-candidate)"
yt-mlcovSWlAow,video,Belief Systems—Unlocking Your Potential,@thefutur,https://www.youtube.com/watch?v=mlcovSWlAow,2019-05-01,2026-07-14,L2,2,mindset;sales-clients,"first AIGA National keynote; belief-systems input->INTERPRETATION->output layer + word-reframes (FAIL/No/FEAR/Pain/Safe), individual-vs-objective reality; Debbie Millman guest=context (L3-candidate)"
yt-UJo7a_9IGBM,video,Design Portfolio Review – Young Guns 2 Episode 2,@thefutur,https://www.youtube.com/watch?v=UJo7a_9IGBM,2019-04-29,2026-07-14,L2,2,design-craft;branding;content-strategy;sales-clients,"Young Guns S2 Ep2 portfolio review (Chris+Melinda co-host); 3-projects-to-identify-pattern, story-in-visuals-not-copy, curate-ruthlessly, logo=punctuation, Swiss-modern-pays-more, 4-criteria rubric; Melinda/students=context (L3-candidate)"
yt-zeE7F1498yw,video,How to Make More Content and Reach More People,@thefutur,https://www.youtube.com/watch?v=zeE7F1498yw,2019-04-24,2026-07-14,L2,2,content-strategy;branding,"Chris solo; content-repurposing 'one piece -> 7 formats' (make-it-work-per-platform), superfan-scraper story, self-report 1.5k->60k followers; not L3"
yt-q_QESEKja3I,video,How to Get Work in ANY City,@thefutur,https://www.youtube.com/watch?v=q_QESEKja3I,2019-04-23,2026-07-14,L2,2,sales-clients;content-strategy;mindset,"get-work-in-any-city cold-DM playbook (resumes/email 'dead', DM top-12, praise-first-ask-later, ~100 DMs/day); 'trust your struggle'; reframe-to-dissolve; coachee=context (L3-candidate)"
yt-0kVXDPxRMgk,video,The Challenges of Being a Creative Professional – Young Guns 2 Episode 1,@thefutur,https://www.youtube.com/watch?v=0kVXDPxRMgk,2019-04-22,2026-07-14,L2,2,content-strategy;mindset,Young Guns S2 trailer/roster reel; mostly students=context; Chris only closing lines w/ Melinda; nothing new; not L3
yt-__V7mYxg9Mo,video,Relevance in the Age of Social Media – Art Center BOLD 2019 Recap,@thefutur,https://www.youtube.com/watch?v=__V7mYxg9Mo,2019-04-16,2026-07-14,L2,2,content-strategy;branding;mindset,"BOLD 2019 (Futur x ArtCenter, Chris's 1st collab, 'homecoming') recap; BIOGRAPHY: ArtCenter alum + taught 15+yrs + spoke all 3 prior symposiums; frameworks known; photographer=context; not L3"
yt-_VrsBh5h8j4,video,Design Mentorship Reactions & Tips for Young Designers - Young Guns Season Finale - EP12,@thefutur,https://www.youtube.com/watch?v=_VrsBh5h8j4,2019-04-15,2026-07-14,L2,2,mindset;design-craft;content-strategy,Young Guns S1 finale montage; Chris short appraisals + feedback-resilience lens + global-talent/representation thesis; students+co-host=context; not L3
yt-UmgtWZfPA4o,video,Power of Self Confidence & Overcoming Imposter Syndrome,@thefutur,https://www.youtube.com/watch?v=UmgtWZfPA4o,2019-04-15,2026-07-14,L2,2,mindset;branding,"self-confidence/imposter; NEW: true-confidence=accept-strengths-AND-flaws, imposter self-honesty test, binary serve-filter, 'people buy you before your product', signals-audience-relative, embrace-contradictions (L3-candidate)"
yt-ivKnj9ffcmE,video,How To Charge For Design—Value Based Pricing,@thefutur,https://www.youtube.com/watch?v=ivKnj9ffcmE,2019-04-12,2026-07-14,L2,1,pricing;business;sales-clients,L3-candidate: canonical value-based pricing (backwards-sequence); 27 quotes
yt-aBxl1SBERYw,video,How Do You See Yourself? How Do Others?,@thefutur,https://www.youtube.com/watch?v=aBxl1SBERYw,2019-04-11,2026-07-14,L2,2,mindset;branding,self-image/self-acceptance ('best judge of my own work'); Spock/emotional-compression sound-limiter metaphor; external-validation-doesn't-work; 2nd speaker=context; soft-L3 (voice/bio)
yt-wHhcuix-ir8,video,Does Creativity Come From Insecurity? w/ Debbie Millman,@thefutur,https://www.youtube.com/watch?v=wHhcuix-ir8,2019-04-10,2026-07-14,L2,2,mindset;design-craft,"guest Debbie Millman interview; RICH Chris BIOGRAPHY monologue (Vietnamese-immigrant/latchkey childhood, insecurity, typography-as-anchor, knowledge-vampire, every-peak-base-of-next); Debbie=context + entity candidate (L3-candidate)"
yt-apqbrvu2VlE,video,How do you find Customers for Your Product? — w/ Melinda Livsey Ep. 17,@thefutur,https://www.youtube.com/watch?v=apqbrvu2VlE,2019-04-08,2026-07-14,L2,2,content-strategy;sales-clients;business,"w/ Melinda Ep.17; problem->solution->product (Brunson), story-mining (spaces/places/things + timeline), funnel-attrition math, expand-the-pool, give-give-give reciprocity; Melinda=context (L3-candidate)"
yt-qIvhzoCHzpA,video,Designers React to Critique of their work- YG EP 11,@thefutur,https://www.youtube.com/watch?v=qIvhzoCHzpA,2019-04-03,2026-07-14,L2,3,design-craft;branding;sales-clients,Young Guns Ep11 airline branding results — substantial Chris critique (unlike Ep6). Rebrand-as-EVOLUTION w/ Paul Rand lineage (a risk-reduction selling argument); typeface fitness vs quality; internal-consistency test (wellness spa / mall ad for a massage parlor); specific praise; 2nd+3rd instances of publishing disagreement with his own critique.
yt-aDLmEezhnG0,video,Losing A Big Job Was The Best Thing To Happen To This Photographer– Yvette Roman Ep. 2,@thefutur,https://www.youtube.com/watch?v=aDLmEezhnG0,2019-04-02,2026-07-14,L2,2,content-strategy;branding;mindset;sales-clients,"Chris interviews photographer Yvette (lost job over low IG following); Chris NEW: feed-vs-stories doctrine, gatekeepers-gone, earned-vs-bought-followers, advertising-dead/branded-content-shift, vulnerability-sells; BIO: bullied growing up; Yvette=context (partial L3)"
yt-J0m-fwEQ5TQ,video,How do I Market my Product? — w/ Melinda Livsey Ep. 16,@thefutur,https://www.youtube.com/watch?v=J0m-fwEQ5TQ,2019-04-01,2026-07-14,L2,2,content-strategy;sales-clients;branding;mindset,"w/ Melinda Ep.16; sell-the-PROBLEM-not-solution, loss/FOMO>gain, different-but-better, thesis-paper method, win-heart-then-logic; Melinda=context (L3-candidate)"
yt-oyXt5jR6Y1I,video,Motivating Millennials - Why these 3 hold back from doing what needs to be done,@thefutur,https://www.youtube.com/watch?v=oyXt5jR6Y1I,2019-04-01,2026-07-14,L2,2,mindset;business,"team pep-talk; motivated-by-loss>win, binary hero/loser self-image, motivation-evaporates-if-not-acted-on, empowerment-reframe; team=context; not L3"
yt-odwoh5kL9dg,video,Visual Trends 2019,@thefutur,https://www.youtube.com/watch?v=odwoh5kL9dg,2019-03-28,2026-07-14,L2,2,content-strategy;branding;design-craft,"guest Brenda Milis/Adobe (~90%, Adobe 2019 trends = context, NOT persona); Chris reframe only: trendy=negative vs visually-fluent/culturally-relevant"
yt-P5cqMtqTNog,video,Brand Identity Design Presentations and Critique - Young Guns EP 10,@thefutur,https://www.youtube.com/watch?v=P5cqMtqTNog,2019-03-25,2026-07-14,L2,2,design-craft;branding,"Young Guns EP10 (Chris sole critic); design-craft principles: negative-space, kerning-as-volume, slap-on-logo anti-pattern, DNA-extension, print-finishing=premium, undesigned-design; students=context (L3-candidate)"
yt-7Wsrq0dfYsw,video,Convert Cold Leads into Paying Clients,@thefutur,https://www.youtube.com/watch?v=7Wsrq0dfYsw,2019-03-19,2026-07-14,L2,2,sales-clients;content-strategy,hot/warm/cold lead-temperature taxonomy + per-temp approach & awareness-ladder; credited to Russell Brunson; Chris solo; russell-brunson entity candidate (L3-candidate)
yt-2ocGbROfgfQ,video,How to Create Engaging and Relevant Content for Instagram,@thefutur,https://www.youtube.com/watch?v=2ocGbROfgfQ,2019-03-12,2026-07-14,L2,2,content-strategy;branding;design-craft,"guest Stefan Kunz (IG tactics=guest, context); Chris lens: social-content=designed-like-an-ad, maker=marketer; stefan-kunz entity candidate"
yt-N0WD9KG7kEY,video,Brand Identity Design Process - Airline Branding Challenge - Young Guns EP 9,@thefutur,https://www.youtube.com/watch?v=N0WD9KG7kEY,2019-03-11,2026-07-14,L2,2,branding;design-craft;mindset,"Young Guns EP9 (Chris dominant critic); sub-brand-vs-rebrand methodology, aim-10-15yrs-younger, color-craft, present-with-a-deck; students=context (L3-candidate)"
yt-wEvVoXZzkKU,video,Project Management - How to Manage Your Clients,@thefutur,https://www.youtube.com/watch?v=wEvVoXZzkKU,2019-03-06,2026-07-14,L2,2,sales-clients;business,NOT CHRIS — 2 unlabeled Futur instructors (ref Ben 3rd-person); do-not-train-persona; client-mgmt tactics (Futur context)
yt-dr0ntxYFEWs,video,Stop Losing Money – How to Find Your Break Even Point,@thefutur,https://www.youtube.com/watch?v=dr0ntxYFEWs,2019-03-04,2026-07-14,L2,2,business;pricing;mindset,"guest Errol Gerson (break-even framework=guest, NOT persona); Chris runway/sales-cycle insight only; errol-gerson entity candidate"
yt-vCn92eifsjM,video,Inbound Marketing – How to get Clients to Come to You,@thefutur,https://www.youtube.com/watch?v=vCn92eifsjM,2019-02-27,2026-07-14,L2,2,content-strategy;sales-clients;branding;business,"inbound/differentiation: race-to-top-vs-zero, campfire+magnifying-glass, more-money-than-time, tip-of-spear; co-host=context (L3-candidate)"
yt-RGTUPlf9tAo,video,How to Build a Passive Income Business For Creatives - Dustin Lee,@thefutur,https://www.youtube.com/watch?v=RGTUPlf9tAo,2019-02-25,2026-07-14,L2,2,business;content-strategy;pricing,guest interview Dustin Lee/RetroSupply (~95% Dustin=context); Chris minimal; dustin-lee entity candidate
yt-VRecjO0A6Ns,video,Video Content – 3-steps to Present Your Ideas Clearly,@thefutur,https://www.youtube.com/watch?v=VRecjO0A6Ns,2019-02-20,2026-07-14,L2,2,content-strategy,NOT CHRIS — Matthew Encina (CCO) solo; do-not-train-persona; video-structure Overview/3-5-steps/Outro framework (Futur context)
yt-zlnVc1nBTto,video,Project Management - How to Break Down Projects,@thefutur,https://www.youtube.com/watch?v=zlnVc1nBTto,2019-02-13,2026-07-14,L2,2,business;design-craft,"attribution:uncertain — 2 unlabeled speakers, do-not-train-persona; chunking/waterfall-phases/Tetris PM framework"
yt-6BKWq9VJd8w,video,How do you Estimate the Cost of a Project?,@thefutur,https://www.youtube.com/watch?v=6BKWq9VJd8w,2019-02-11,2026-07-14,L2,2,pricing;business;sales-clients,cost-stack bid build-up (k->0.4k): mark-up labor+roles+overhead+profit; include every role even if you do it (L3-candidate)
yt-V6BJxvxUXss,video,How to Promote Your Passive Income Business— w/ Melinda Livsey Ep. 15,@thefutur,https://www.youtube.com/watch?v=V6BJxvxUXss,2019-02-06,2026-07-14,L2,2,content-strategy;branding;business;sales-clients;mindset,"w/ Melinda Livsey Ep.15; PROMOTE passive-income mktg: market-awareness matrix, expert-positioning, distill-to-essence (L3-candidate)"
yt-SzW8TUoN01M,video,4 Different Buyer Types and How to Respond,@thefutur,https://www.youtube.com/watch?v=SzW8TUoN01M,2019-02-04,2026-07-14,L2,2,sales-clients;pricing,4 buyer types taxonomy + MLE/referral-fee mechanics (L3-candidate)
yt-Svb8fTwX0BE,video,When A Clients Wants More But Doesn't Want To Pay (Role-play),@thefutur,https://www.youtube.com/watch?v=Svb8fTwX0BE,2019-01-30,2026-07-14,L2,2,pricing;sales-clients;business,role-play scope-creep/free-work negotiation (Chris plays both roles)
yt-lwipfn9znk0,video,Watch This Before Your Next Client Call Or Regret It Later,@thefutur,https://www.youtube.com/watch?v=lwipfn9znk0,2019-01-28,2026-07-14,L2,2,sales-clients;pricing;mindset,5 rules to rule your sales call — positive mirror of 5-never-do (L3-candidate)
yt-7b_pEgV86BE,video,How to Build a Passive Income Business— w/ Melinda Livsey Ep. 14,@thefutur,https://www.youtube.com/watch?v=7b_pEgV86BE,2019-01-23,2026-07-14,L2,2,business;content-strategy;pricing;mindset,w/ Melinda Livsey dialogue; passive-income build-once-sell-many (L3-candidate)
yt-YCGRzMN9gEE,video,Taking Risks - Changing Careers,@thefutur,https://www.youtube.com/watch?v=YCGRzMN9gEE,2019-01-21,2026-07-14,L2,2,mindset,"Taking Risks/Changing Careers (Chris + audience-Q=context); relationship-with-risk/seek-discomfort (breakthrough preceded by anxiety), freedom-over-security creed, 'what got you here won't get you there'; BIO: salary chronology $85k->$30k->quit->freelance->own-business; L3-candidate"
yt-p4sxZEpi8Kk,video,2 Minute Brain Training Exercise – Unlocking Your Unlimited Potential –,@thefutur,https://www.youtube.com/watch?v=p4sxZEpi8Kk,2019-01-16,2026-07-14,L2,2,mindset,"attribution:uncertain — fill-in host (NOT Chris), do-not-train-persona; NO=Next-Opportunity/FAIL reframe"
yt-LWqmRvWvXec,video,How to Transition From a Full-Time Job to Freelance?,@thefutur,https://www.youtube.com/watch?v=LWqmRvWvXec,2019-01-15,2026-07-14,L2,2,business;sales-clients;pricing;mindset,build-a-bridge FT-to-freelance transition + arbitrage model (L3-candidate)
yt-eoNH6ol9bmM,video,5 Things You Should NEVER do on a Sales Call - 3 min,@thefutur,https://www.youtube.com/watch?v=eoNH6ol9bmM,2019-01-14,2026-07-14,L2,2,sales-clients,"L3-cand: 5 Things NEVER on a Sales Call; (1)dont-go-desperate (2)dont-interrupt (3)dont-assume-ask (4)dont-go-past-the-sale (5)dont-fixate-on-script/listen (~10%you-90%them, two-ears-one-mouth); Chris solo"
yt-W3A33dmp17E,video,Atomic Design - How To Make Web and UI Design Easier,@thefutur,https://www.youtube.com/watch?v=W3A33dmp17E,2019-01-08,2026-07-14,L2,2,design-craft,CONTEXT: Atomic Design (Brad Frost concept) UI tutorial by unattributed Futur instructor (not Chris); design-systems/atoms-molecules-organisms; no persona data
yt-r2N4qePR0h4,video,Career Advice: Follow Passion or Money? Listen To Your Heart,@thefutur,https://www.youtube.com/watch?v=r2N4qePR0h4,2019-01-07,2026-07-14,L2,2,mindset;business;design-craft,"Live audience Q&A (student Rebecca, Pixar/Disney dream vs stable UX); sole voice Chris; ★ operational definition of passion ('when nobody pays you and you have all the free time, what do you do'), ★ reality-is-relative reframe, Asian-immigrant parenting frame, self-description 'whatever I get into I really get into'"
yt-VRdFjL_uNoo,video,Creative Block is a Myth – Seth Godin in One Minute,@thefutur,https://www.youtube.com/watch?v=VRdFjL_uNoo,2019-01-06,2026-07-14,L2,2,mindset;design-craft,"CONTEXT: Seth Godin 'Creative Block is a Myth' (100% Seth); permission-to-write-badly, no-'writing-poorly-block', 50k-words-of-bad-writing, plumber-analogy; Chris absent; Seth-Godin entity"
yt-Xxq7c0wGGeA,video,Starting A Business in 2019? Unorthodox Marketing Techniques by Johnny Cupcakes,@thefutur,https://www.youtube.com/watch?v=Xxq7c0wGGeA,2019-01-04,2026-07-14,L2,2,branding;content-strategy,"CONTEXT: Johnny Cupcakes unorthodox marketing (~95% Johnny); limited-drops/reactive-marketing, experiential-scavenger-hunt giveaways, rent-free pop-ups via barter (500+, ~99% free); Chris close only; Johnny-Cupcakes entity"
yt-og6-CKoM5Lk,video,Live YOUR Life – 2019 is Your Year,@thefutur,https://www.youtube.com/watch?v=og6-CKoM5Lk,2019-01-01,2026-07-14,L2,2,mindset,"New Year 2019 talk; 'legacy OS' metaphor (parents' outdated OS), Bronnie Ware top-5-regrets, mortality-as-motivator, immigrant-parents fear; audience=context (L3-candidate)"
yt-8HRoeBG6YiE,video,Top 10 Tips for Designers 2018 – Best Moments From The Futur,@thefutur,https://www.youtube.com/watch?v=8HRoeBG6YiE,2018-12-31,2026-07-14,L2,2,design-craft;mindset;sales-clients;branding,"CONTEXT-mixed: Top 10 Tips 2018 best-of compilation; multiple speakers (Chris + instructors + guests), no speaker labels -> attribution uncertain, kept OUT of persona; fragments; not L3"
yt-jE53O1PzmNU,video,Pricing Design Work & Creativity - Stop Charging Hourly,@thefutur,https://www.youtube.com/watch?v=jE53O1PzmNU,2018-12-26,2026-07-14,L2,2,pricing;sales-clients,"L3-cand: Stop Charging Hourly (roleplay); Socratic-flip ('why do you want my hourly rate'), symmetry-of-logic (cant-cap-AND-count hours), 'charging hourly punishes me for being good', value-appreciates ($18k today->26k in a year); Chris=designer, Jung=context"
yt-3PMB0emL7RY,video,How to Get a Mentor,@thefutur,https://www.youtube.com/watch?v=3PMB0emL7RY,2018-12-20,2026-07-14,L2,2,sales-clients;mindset,"L3-cand: How to Get a Mentor; value-exchange (their-time-for-your-value), ask-SMALL (15min not 1hr, get-a-yes), scaffolding (start-tiny, trade-up), get-inside-their-head + give-2-5x-value, don't-assume-what-they-value; pairs w/ 2018-07 level-up-to-close-gap; Chris solo"
yt-I09EDxElu3o,video,How to Make More Time: Document Delegate Automate,@thefutur,https://www.youtube.com/watch?v=I09EDxElu3o,2018-12-19,2026-07-14,L2,2,business;mindset,"L3-cand: Document Delegate Automate; process-documentation mechanics - 2 audiences (client/team), 6-point how-to (start-now/simple/clear/visual/right-tool/shareable), medium-agnostic, Notion-wiki + public-YouTube-training; Chris (Matthew/Jonah=context)"
yt-7bDassY8uP0,video,Pros & Cons of Running A Design Business From Home,@thefutur,https://www.youtube.com/watch?v=7bDassY8uP0,2018-12-16,2026-07-14,L2,2,business;mindset,"Pros/Cons Design Business From Home; distributed-teams, remote-hiring, cost-of-living-arbitrage, 'fluid model'; Chris solo; generic, not L3"
